;Hits;Percentage;Max_TPM;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/dyn_toggle_bu.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_check_navi_step_li.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/ambient_190.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/juke_top30_3.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/malu-con-pablo-alboran@2x.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/swf/Saturn_dl_shop_teaser2010.swf?xxx;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bu_red_18_left.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_album_vote.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_more.gif;4;0.001121047955628922;3;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_mybox_market.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/8.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_print_red.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/btn/zuruckzurdownload.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_listen_grey.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/meine_covers.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/stage/2x4_buehne_948x272_buchmesse.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_dl_cover.gif;4;0.001121047955628922;3;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/Blues128.jpg;4;0.001121047955628922;1;;;
/alb/135028776;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/50er150.jpg;4;0.001121047955628922;1;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_n.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_138.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_gradient_74.gif;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/metal_190.png;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014_08_Mix.jpg;4;0.001121047955628922;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_grey_27_left.gif;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ranking_02.png;4;0.001121047955628922;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_basket.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ranking_04.png;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/devicesatde.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tt_bottom.png;3;0.0008407859667216914;1;;;
/servlets/2452685121527Dispatch/34/fancybox/fancy_shadow_e.png;3;0.0008407859667216914;1;;;
/vtigercrm/;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_285.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_tracklist.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/rating_0.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/content_left/mailHead.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_chart_item_info.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/bu_prev.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/7.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_show_details.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/Ein_Hoch_auf_uns.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_click_grey.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_17_left.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/germanflag.gif;3;0.0008407859667216914;1;;;
/maint/;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_album_memo.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/css/onportal.css;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_40.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/partner/Mobdeb/embed_bg_right.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_bill.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_mybox_journey.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/popup_title_close.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_diesewoche.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_musik_white.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_25_left.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/letstalkdeutsch640.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/rating_3.png;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/meine_covers@2x.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/rating_1.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/css/ie-fix.css;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/tab_pager_spacer.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_preorder_white.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_info_red.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_gradient_28.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/8.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_2.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/country_190.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/mein_merkzettel@2x.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014_08_Mixtape.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_toolbox_close.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_disabled_20_right.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_del_red.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_darkgrey_27_left.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_all_from.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/webfonts/bebasneue.eot)%20format(%22embedded-opentype%22);%20url(../webfonts/bebasneue.woff)%20format(%22woff%22);%20url(../webfonts/bebasneue.ttf)%20format(%22truetype%22);%20url(../webfonts/bebasneue.svg;3;0.0008407859667216914;1
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/delta_zero.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tt_tail@2x.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_interpreten.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/rating_2.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/country640.jpg;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_06_BoysSetsFire.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/rating_1.png;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_tbl_memo_grey.gif;3;0.0008407859667216914;1;;;
/servlets/2452685121527Dispatch/34/undefined;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_60.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/eps-logo-1_250_full.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_darkgrey_27_right.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/xmas_de640.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/swf/MediamarktCoverflow.swf;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/folk640.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_empfehlungen.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/stage/musik-rekord@2x.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_content_2col.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ranking_01.png;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/juke_pakete_img.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/content/paypal-logo.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/soundtracks640.jpg;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_bu_tb_listen.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_print_grey.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_4.gif;3;0.0008407859667216914;1;;;
/servlets/2452685121527Dispatch/35/Call?xxx;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/reggae_190.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/webfonts/tradegothicltstd-bdcn20.eot?xxx;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/meine_downloads@2x.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/xml/39322.xml;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/children_190.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_empfehlungen.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014_11_MTVEMA.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ads/contacto_descarga_musica@2x.jpg;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ranking_10.png;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_body_order.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_mybox_market.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bg_gradient_23.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_mein_account.gif;3;0.0008407859667216914;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bg_pass_on_thanks.gif;3;0.0008407859667216914;2;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_check_navi_steps.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/charts/ch_6.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img//warner/trennlinie_01.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_manuelle2.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/charts/ch_pos_up.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/DE_MartinKilger_empfiehlt.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/neue_zahlen/6.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_album_vote.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/soundtracks@2x.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/TOP30_on_JUKE.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bu_red_25_left.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_6.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/css/images/ui-bg_highlight-soft_75_ffe45c_1x100.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/saturn_bg_hk03.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/weihnachten@2x.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_300.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/logo100100New.png;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_manuelle2.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_disabled_27_left.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/content_right/mein.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/religious640.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/suchen_gross_weiss.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/charts/ch_4.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_red_25_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/js/onenccomb.js;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_autor.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/js/jquery-1.3.1.min.js;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/css/mac.css;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/xml/backgrounds/boleros7.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_red_27_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_data_password.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/religious_190.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/btn/jetztausdrucken.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_bewertungen.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_basket_grey_dis.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-04-oldschool-hiphop.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/blues_190.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/img/meine_covers@2x.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/css/images/ui-bg_highlight-soft_75_ffe45c_1x100.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-oster-playlist-gsa.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/dyn_toggle_bu.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/css/mac.css;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tab/tab_albums.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bg_slidelist_dt.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/ico_go_white.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/ico/ico_album_listen.gif;2;0.000560523977814461;2;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_votings.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/dummy/cp_techno.jpg;2;0.000560523977814461;1;;;
/servlets/2452328105705Dispatch/49/images/btnSpeaker.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/check2.png;2;0.000560523977814461;1;;;
/edpl/2708264;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/nocover.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/tab_pager_spacer.gif;2;0.000560523977814461;1;;;
/fancybox/fancy_shadow_s.png;2;0.000560523977814461;1;;;
/servlets/2452685121527Dispatch/35/jspforwardplainsuccess?xxx;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/xml/lang/nl/language.xml?xxx;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bu_disabled_17_left.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-04-30-metalhammer.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/mundart150.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_kapitel.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/themes/teal/images/button_span_dark.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_autoren.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-03-7-Miss-Platnum-Pers-Fav.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_unchanged.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/dummy/cp_geburtstag.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_basket.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2014-07-emperorx-playlist-a.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/tab/tab_votings.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_album_list_next.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/css/tfs-checkout-print-1.0.0.css;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/charts/ch_9.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/xml/347670.xml;2;0.000560523977814461;1;;;
/./index.jsp;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/img/my_mediamarkt.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/zurkasse.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/page_bg.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/search_header_532x98.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/mobile/themes/teal/headlinetext_FR.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/newonJUKE_greenyellow.jpg;2;0.000560523977814461;1;;;
/servlets/2452328105705Dispatch/3/jspforwardplainfailure?xxx;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_06_BestOfMaxPezzali.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/fancybox/fancybox_overlay.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/ico_go_white.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/webfonts/bebasneue.ttf;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/css/images/ui-bg_diagonals-thick_20_666666_40x40.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/brazilian_be.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/tooltip/tt_right.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/tab_pager_spacer.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bg_gradient_180.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bu_grey_25_left.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/bg/bu_red_27_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_voice-of-germany.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/img/meine_vorbestellungen@2x.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/bg/bg_gradient_100.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/genre/soul_190.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/ico_chart_item_del.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/ico/bu_first.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/head_2col.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/radio/NL_nederlands_150.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/layout/icon_sharing.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/xml/lang/fr/language.xml?xxx;2;0.000560523977814461;1;;;
/index.php?xxx;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/ico/boxExpand.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/btn/warenkorb_klein_rot.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/bg/bu_black_red_25_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/button/b_rechts_29px_rot_in-den-warenkorb.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/img/tab/tab_charthistorie.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/wwwmyjukecom/public/images/pl/2013_05_bestof_editors_DE.jpg;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/mediamarktat23452366012/public/img/bg/bu_black_red_25_right.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/btn/zuruckzurdownload.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/musicdownloadmediamarktes/public/img/ico/neue_zahlen/5.gif;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/dlmediade2453802144303/public/fancybox/jquery.fancybox-1.3.4.css;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/css/images/ui-bg_diagonals-thick_18_b81900_40x40.png;2;0.000560523977814461;1;;;
/hostshops/247/type_c/sites/saturn-downloadde2453623120137/public/img/tab/tab_topvideos.gif;2;0.000560523977814461;1;;;
